stock_id,sku
147583,MX-H016-P-10-1004-1003
147904,MX-V040-P-18-1016-1001
150651,MX-M030-P-13-1008-1001
154686,MX-R034-P-14-1013-1003
155319,MX-K023-P-19-1005-1005
156105,MX-C008-P-15-1029-1005
156379,MX-S035-P-18-1004-1004
157048,MX-D010-P-15-1021-1004
158985,MX-V040-P-18-1021-1003
159286,MX-M026-P-12-1006-1010
161685,MX-M026-P-12-1006-1006
162028,MX-S035-P-18-1003-1003
164275,MX-M027-P-18-1008-1002
167756,MX-D010-P-10-1021-1001
171812,MX-M027-P-17-1001-1011
173219,MX-R034-P-18-1013-1002
35878,MX-H016-P-12-1004-1002
44293,MX-V040-P-17-1027-1004
101920,MX-N031-P-17-1031-1002
107564,MX-K023-P-19-1003-1012
110160,MX-V040-P-19-1021-1002
114972,MX-N031-P-17-1022-1004
116379,MX-F012-P-15-1011-1004
117512,MX-K023-P-21-1003-1012
119630,MX-C008-P-15-1029-1003
119709,MX-S035-P-18-1004-1001
122468,MX-H016-P-18-1002-1004
123289,MX-V040-P-14-1028-1004
129768,MX-T039-P-14-1005-1006
130895,MX-N031-P-16-1022-1003
132049,MX-T039-P-19-1016-1004
148715,MX-C008-P-16-1019-1009
149766,MX-T039-C-19-1009-1002
150587,MX-B004-P-19-1006-1003
151990,MX-V040-P-17-1016-1010
155347,MX-C008-P-16-1003-1002
156869,MX-N031-P-17-1022-1002
158157,MX-V040-P-19-1012-1001
161717,MX-F012-P-16-1018-1005
162415,MX-T039-P-18-1002-1001
165340,MX-V040-P-15-1002-1008
167004,MX-S035-P-17-1003-1021
173875,MX-F012-P-16-1013-1003
175266,MX-B004-P-18-1003-1007
175671,MX-V040-P-15-1021-1001
46861,MX-D010-P-20-1022-1003
108816,MX-C008-P-20-1003-1004
108959,MX-H018-P-18-1011-1003
120357,MX-S043-P-18-1001-1002
122278,MX-H018-P-17-1003-1004
130776,MX-H018-P-16-1005-1006
131492,MX-N031-P-17-1027-1007
138413,MX-S038-P-17-1001-1006
139085,MX-S035-P-13-1003-1018
139144,MX-V040-P-16-1028-1004
139602,MX-C008-P-16-1035-1002
141824,MX-N031-P-18-1027-1006
147738,MX-N031-P-18-1027-1003
148319,MX-H016-P-12-1008-1002
148352,MX-C008-P-17-1030-1002
151260,MX-M026-P-18-1001-1002
151658,MX-M026-P-18-1006-1011
151954,MX-B004-P-17-1006-1001
157185,MX-V040-P-16-1010-1006
158139,MX-S038-P-15-1005-1006
158197,MX-M027-P-16-1005-1002
158856,MX-V040-P-17-1028-1001
161184,MX-M029-P-19-1001-1021
162418,MX-K023-P-18-1003-1003
164709,MX-C008-P-14-1003-1003
166532,MX-C008-P-15-1003-1004
168395,MX-D010-P-18-1003-1001
169470,MX-V040-P-16-1016-1007
170158,MX-J022-P-12-1004-1002
171454,MX-N031-P-16-1023-1002
172822,MX-H016-P-16-1003-1004
173147,MX-F012-P-15-1005-1001
173498,MX-D010-P-16-1021-1006
177897,MX-A003-P-18-1007-1005
107125,MX-K023-P-16-1004-1004
112636,MX-V040-P-19-1028-1002
113537,MX-C008-P-18-1030-1001
117162,MX-H018-P-17-1008-1003
117854,MX-H018-P-17-1008-1003
118290,MX-A001-P-17-1002-1001
131192,MX-F012-P-18-1015-1004
138759,MX-K023-P-16-1003-1004
142566,MX-F012-P-17-1008-1003
144230,MX-F012-P-13-1019-1002
144400,MX-T039-P-18-1010-1004
145662,MX-S038-P-17-1005-1001
145922,MX-N031-P-14-1027-1004
146360,MX-N031-P-17-1022-1003
148690,MX-H016-P-14-1003-1005
148708,MX-K023-P-19-1004-1002
150176,MX-C008-P-13-1024-1002
150732,MX-C008-P-19-1040-1003
151683,MX-C008-P-13-1003-1003
151711,MX-K023-P-18-1001-1004
154899,MX-V040-P-18-1021-1004
155101,MX-H016-P-18-1007-1003
156958,MX-M026-P-19-1005-1008
157796,MX-F012-P-16-1015-1006
160057,MX-V040-P-18-1010-1004
161204,MX-C008-P-14-1019-1001
161341,MX-M027-P-14-1001-1005
161654,MX-T039-P-15-1003-1002
162840,MX-C008-P-17-1030-1002
162882,MX-A003-P-15-1002-1008
164541,MX-V040-P-17-1015-1002
166163,MX-H018-P-18-1008-1004
168047,MX-H016-P-15-1004-1002
169061,MX-A003-P-16-1014-1001
170015,MX-H016-P-16-1003-1004
43191,MX-H016-P-14-1001-1003
116381,MX-M026-P-16-1005-1003
126490,MX-D010-P-17-1021-1001
128047,MX-C008-P-19-1003-1003
128562,MX-V040-P-17-1016-1011
138813,MX-N031-P-15-1027-1004
141287,MX-D010-P-16-1018-1001
143507,MX-V040-P-18-1028-1003
147913,MX-R034-P-18-1013-1001
148689,MX-C008-P-14-1024-1001
149141,MX-N031-P-16-1002-1003
149211,MX-P032-P-15-1004-1002
150217,MX-H016-P-16-1009-1002
151269,MX-B004-P-17-1003-1003
152712,MX-K023-P-18-1001-1008
153607,MX-M026-P-19-1006-1010
155811,MX-S038-P-11-1002-1001
158733,MX-C008-P-15-1030-1002
161668,MX-F012-P-15-1013-1003
167273,MX-N031-P-15-1023-1002
168867,MX-C008-P-18-1003-1008
172977,MX-V040-P-17-1028-1007
41561,MX-J022-P-13-1004-1003
112473,MX-C008-P-16-1003-1003
114352,MX-A003-P-16-1003-1009
120666,MX-G014-P-18-1004-1002
121197,MX-R034-P-15-1004-1005
122469,MX-T039-P-16-1005-1004
126036,MX-V041-P-16-1007-1009
128521,MX-C008-P-18-1008-1002
128916,MX-N031-P-16-1019-1003
129257,MX-T039-P-17-1017-1006
131521,MX-N031-P-14-1027-1004
134688,MX-M026-P-16-1006-1007
134756,MX-M027-P-12-1019-1001
151607,MX-A003-P-14-1003-1012
153478,MX-V040-P-15-1028-1003
153632,MX-B004-P-19-1011-1003
155147,MX-H016-P-11-1003-1009
155394,MX-H016-P-12-1008-1003
155552,MX-F012-P-11-1021-1001
160227,MX-V040-P-14-1002-1004
162687,MX-M026-P-10-1006-1002
171662,MX-A003-P-13-1001-1001
172310,MX-H016-P-14-1003-1008
173179,MX-D010-P-15-1024-1001
38381,MX-C008-P-17-1029-1004
106337,MX-H016-P-16-1009-1001
110508,MX-F011-P-16-1001-1011
111793,MX-B004-P-18-1005-1004
113639,MX-N031-P-13-1022-1006
116084,MX-S037-P-14-1007-1001
125574,MX-V040-P-20-1010-1001
125960,MX-B005-P-16-1005-1001
129560,MX-H016-P-13-1001-1006
130068,MX-H016-P-16-1006-1004
130846,MX-N031-P-18-1031-1004
139194,MX-F012-P-15-1019-1005
139588,MX-M026-P-15-1006-1004
144913,MX-K023-P-16-1002-1004
153635,MX-C008-P-14-1030-1003
154829,MX-V040-P-17-1021-1001
156478,MX-S038-P-15-1004-1001
156924,MX-J022-P-15-1007-1003
157746,MX-N031-P-18-1002-1002
161604,MX-C008-P-17-1030-1010
163813,MX-M027-P-14-1019-1001
165845,MX-M026-P-15-1002-1003
167024,MX-S035-P-17-1003-1017
167526,MX-K023-P-18-1006-1002
168490,MX-C008-P-13-1030-1002
108346,MX-S038-P-16-1004-1002
124400,MX-M027-P-15-1018-1001
129576,MX-H016-P-16-1003-1004
139146,MX-V040-P-17-1016-1009
139338,MX-F012-P-16-1013-1014
142836,MX-R034-P-13-1004-1004
145946,MX-V040-P-12-1002-1005
146172,MX-C008-P-17-1003-1005
147226,MX-F012-P-20-1015-1003
147535,MX-F012-P-13-1009-1003
149346,MX-N031-P-18-1027-1003
150514,MX-S035-P-16-1004-1014
150787,MX-B004-P-19-1011-1003
151090,MX-C008-P-13-1030-1003
151119,MX-B004-P-19-1011-1003
152469,MX-D010-P-15-1003-1002
155364,MX-R034-P-18-1003-1001
156981,MX-C008-P-16-1022-1004
162147,MX-M026-P-16-1006-1012
162400,MX-V040-P-16-1016-1003
163997,MX-A003-P-15-1003-1007
166144,MX-H018-P-17-1005-1012
167180,MX-M026-P-16-1002-1003
168121,MX-V040-P-15-1016-1004
169196,MX-V040-P-15-1028-1003
170140,MX-V040-P-13-1041-1022
171631,MX-H016-P-11-1008-1003
179245,MX-A003-P-14-1003-1020
179319,MX-C008-P-14-1029-1005
30038,MX-T039-P-16-1005-1002
109727,MX-M026-P-17-1006-1015
114056,MX-M027-P-17-1005-1008
114168,MX-M026-P-15-1006-1011
114237,MX-N031-P-17-1031-1002
114965,MX-M026-P-16-1001-1001
115044,MX-A003-P-16-1003-1001
115555,MX-B005-P-16-1001-1001
120738,MX-N031-P-17-1028-1005
121376,MX-B004-P-10-1007-1004
124328,MX-V041-P-16-1004-1004
129554,MX-B004-P-16-1003-1007
129677,MX-A003-P-19-1003-1002
139348,MX-M030-P-15-1001-1001
140463,MX-C008-P-18-1040-1004
141351,MX-M030-P-14-1008-1002
141395,MX-F012-P-18-1002-1004
142704,MX-N031-P-16-1027-1005
143219,MX-N031-P-14-1027-1001
143609,MX-A003-P-18-1016-1003
143628,MX-F012-P-12-1008-1004
145982,MX-P032-P-16-1004-1012
149149,MX-N031-P-18-1002-1009
151158,MX-H018-P-19-1011-1007
154449,MX-J022-P-11-1007-1004
155329,MX-M026-P-19-1001-1003
157333,MX-M026-P-12-1003-1002
157751,MX-V040-P-16-1012-1005
157842,MX-F012-P-16-1015-1006
164743,MX-S038-P-15-1005-1004
165411,MX-M029-P-18-1001-1022
173412,MX-V040-P-14-1019-1008
175421,MX-N031-P-18-1003-1002
179019,MX-F012-P-17-1008-1006
104984,MX-M026-P-16-1006-1003
106167,MX-F012-P-16-1013-1007
106384,MX-R034-P-18-1003-1005
106529,MX-A003-P-14-1003-1010
113372,MX-K023-P-17-1005-1003
113813,MX-F012-P-14-1008-1005
117418,MX-C008-P-16-1035-1001
118790,MX-V040-P-17-1028-1001
119486,MX-R034-P-15-1003-1009
120906,MX-M026-P-17-1001-1003
120926,MX-S038-P-18-1007-1003
123966,MX-C008-P-18-1008-1003
124167,MX-M029-P-18-1001-1004
125590,MX-V040-P-18-1028-1001
127221,MX-M026-P-13-1005-1001
134845,MX-C008-P-18-1040-1002
140284,MX-H018-P-16-1008-1004
141353,MX-S035-P-16-1003-1007
143787,MX-V040-P-20-1021-1001
147372,MX-M026-P-17-1001-1003
149678,MX-C008-P-19-1030-1005
150951,MX-S035-P-14-1003-1006
152553,MX-C009-P-16-1006-1001
155957,MX-H016-P-20-1011-1002
157415,MX-N031-P-17-1002-1003
159335,MX-C009-P-15-1006-1002
159370,MX-C008-P-11-1034-1001
160341,MX-F012-P-11-1005-1002
161340,MX-C008-P-15-1030-1003
161786,MX-V040-P-18-1028-1007
162824,MX-C008-P-16-1030-1005
164010,MX-C008-C-19-1015-1002
164644,MX-K023-P-18-1003-1017
165484,MX-H018-P-17-1005-1012
165917,MX-V040-P-18-1016-1002
168779,MX-D010-C-20-1016-1001
169514,MX-F012-P-14-1013-1001
174130,MX-R034-P-15-1003-1003
178697,MX-J022-P-14-1004-1003
36217,MX-V040-P-16-1028-1004
36667,MX-B004-P-16-1003-1013
37484,MX-M027-P-14-1005-1009
46909,MX-M026-P-18-1001-1001
102908,MX-S035-P-11-1001-1002
107578,MX-D010-P-14-1017-1003
117880,MX-S038-P-16-1001-1004
119214,MX-S043-P-17-1001-1002
127948,MX-N031-C-16-1008-1001
130357,MX-C008-P-16-1003-1003
131107,MX-F012-P-17-1019-1002
131565,MX-M026-P-16-1001-1001
139958,MX-S035-P-16-1003-1017
145032,MX-F011-P-17-1010-1004
147136,MX-H018-P-16-1005-1011
151702,MX-N031-P-18-1027-1001
153204,MX-H018-P-16-1007-1001
154608,MX-M027-P-14-1008-1005
163477,MX-M027-P-17-1015-1005
167911,MX-M026-P-13-1004-1001
171487,MX-H018-P-16-1005-1009
175291,MX-T039-P-15-1016-1005
176061,MX-V040-P-11-1006-1001
3740,MX-A003-P-14-1005-1006
27823,MX-T039-P-16-1005-1003
40662,MX-P032-P-18-1018-1004
102999,MX-M026-P-15-1002-1003
115257,MX-B004-P-14-1003-1014
117548,MX-M027-P-14-1012-1002
121254,MX-F012-P-15-1018-1001
122979,MX-M026-P-16-1006-1008
127620,MX-C008-P-18-1003-1008
130037,MX-D010-C-18-1016-1028
138676,MX-F012-P-13-1008-1003
144355,MX-C008-P-19-1008-1002
145232,MX-S035-P-18-1005-1002
146563,MX-T039-P-18-1002-1001
147586,MX-H016-P-16-1003-1006
149642,MX-K023-P-18-1001-1006
151275,MX-A003-P-16-1005-1001
151874,MX-N031-P-17-1027-1003
154428,MX-F012-P-18-1008-1005
160131,MX-V040-P-18-1010-1004
161181,MX-H018-P-18-1011-1002
163136,MX-C008-P-14-1024-1001
163821,MX-H018-P-17-1003-1004
166271,MX-N031-P-17-1022-1002
169216,db435ddd-6873-4fc7-82cb-9aebf87ac9f6
170337,MX-V040-P-13-1016-1003
170842,MX-R034-P-21-1015-1003
175358,MX-N031-P-17-1022-1004
176493,MX-M026-P-14-1007-1001
177251,MX-V040-P-15-1016-1005
180261,MX-R034-P-15-1004-1003
107510,MX-A003-P-13-1007-1007
114914,MX-M026-P-18-1006-1011
116309,MX-T039-P-19-1017-1004
122847,MX-N031-P-17-1022-1001
124702,MX-K023-P-17-1006-1001
127890,MX-P032-P-18-1007-1001
130668,MX-B004-P-18-1005-1014
131455,MX-D010-P-16-1021-1003
138603,MX-B005-P-15-1002-1001
140214,MX-C008-P-16-1029-1007
141064,MX-V040-P-18-1010-1002
141807,MX-V040-P-15-1021-1001
142333,MX-T039-P-17-1017-1017
143773,MX-C008-P-16-1035-1002
144231,MX-S038-P-20-1005-1005
144482,MX-C008-P-15-1029-1005
147132,MX-V040-P-15-1016-1013
147345,MX-C008-P-15-1034-1001
150604,MX-M030-P-16-1008-1001
151234,MX-F012-P-14-1002-1002
152078,MX-R034-P-17-1004-1001
152627,MX-V040-P-17-1016-1013
158468,MX-N031-P-18-1028-1004
160530,MX-V040-P-13-1016-1007
161399,MX-L024-P-13-1011-1005
162473,MX-M026-P-12-1003-1001
163542,MX-T039-P-18-1018-1001
166263,MX-N031-P-13-1027-1002
37683,MX-H016-P-14-1001-1006
46271,MX-S035-P-18-1005-1001
105239,MX-H016-P-16-1003-1001
114979,MX-A003-P-16-1003-1009
115238,MX-C008-P-18-1019-1001
117595,MX-V040-P-16-1002-1010
119157,MX-K023-P-17-1001-1001
125953,MX-C008-P-18-1003-1008
127127,MX-V040-P-18-1028-1002
127555,MX-C008-P-18-1030-1001
128948,MX-R034-P-18-1003-1001
139120,MX-M027-P-14-1014-1001
140133,MX-M026-P-17-1001-1001
140561,MX-V040-P-14-1021-1006
141033,MX-A003-P-14-1001-1001
142395,MX-H016-P-14-1008-1004
145364,MX-S038-P-15-1005-1001
147366,MX-M030-P-15-1007-1001
149710,MX-A003-P-18-1014-1002
150584,MX-B004-P-17-1015-1001
154057,MX-R034-P-14-1003-1004
154572,MX-N031-P-17-1002-1006
155169,MX-C008-P-17-1029-1004
155195,MX-V040-P-14-1019-1003
158453,MX-V040-P-12-1019-1008
159310,MX-F012-P-15-1013-1003
159701,MX-K023-P-19-1008-1003
160181,MX-M026-P-11-1003-1002
161660,MX-V040-P-19-1017-1002
162754,MX-V040-P-18-1012-1001
163918,MX-S038-P-17-1004-1001
165495,MX-H018-P-18-1005-1001
168068,MX-S038-P-16-1007-1002
170745,MX-C008-P-15-1003-1001
171783,MX-N031-P-16-1028-1003
171943,MX-C008-P-18-1003-1006
174382,MX-K023-P-18-1003-1003
30952,MX-H018-P-15-1006-1004
110133,MX-M026-P-16-1002-1001
111102,MX-V040-P-18-1025-1002
116676,MX-V040-P-17-1012-1004
117482,MX-K023-P-21-1003-1012
117982,MX-R034-P-17-1013-1002
118216,MX-K023-P-18-1003-1003
120190,MX-M026-P-16-1005-1005
122668,MX-K023-P-17-1005-1004
124767,MX-C008-P-15-1030-1003
126409,MX-S035-P-18-1005-1004
126417,MX-F011-P-18-1011-1002
127942,MX-M027-P-14-1018-1001
129957,MX-K023-P-19-1004-1005
138841,MX-V040-P-16-1016-1005
142055,MX-B005-P-13-1005-1001
143702,MX-M026-P-14-1008-1002
144530,MX-F012-P-16-1019-1002
145026,MX-C008-P-19-1035-1001
145384,MX-N031-P-12-1022-1006
146346,MX-N031-P-17-1028-1004
147452,MX-N031-P-17-1028-1003
147614,MX-V040-P-13-1002-1005
148593,MX-F012-P-13-1005-1003
149722,MX-H016-P-13-1004-1004
150055,MX-C008-P-16-1030-1006
150161,MX-V040-P-18-1010-1004
150293,MX-M027-P-17-1005-1002
151127,MX-C008-P-18-1040-1005
154276,MX-K023-P-20-1006-1004
155814,MX-V040-P-16-1028-1003
157391,MX-R034-P-13-1003-1002
158192,MX-M026-P-18-1002-1002
158268,MX-F012-P-14-1008-1005
162673,MX-M029-P-18-1001-1002
164333,MX-N031-P-12-1023-1010
165458,MX-B004-P-15-1004-1001
168235,MX-C008-C-20-1014-1003
35551,MX-B004-P-16-1004-1003
112869,MX-V040-P-17-1002-1009
114181,MX-B004-P-17-1005-1011
130151,MX-R034-P-13-1003-1004
141770,MX-P033-P-14-1003-1005
141785,MX-M026-P-16-1006-1004
146146,MX-C008-P-15-1029-1004
148369,MX-M026-P-17-1006-1005
150605,MX-R034-P-15-1003-1001
152037,MX-D010-P-17-1003-1002
152067,MX-D010-P-16-1021-1007
156217,MX-N031-P-16-1002-1002
158181,MX-D010-P-15-1021-1005
158389,MX-N031-P-18-1031-1002
158768,MX-N031-P-16-1018-1002
160638,MX-B004-P-19-1011-1003
165726,MX-V040-P-13-1018-1011
168322,MX-V040-P-21-1032-1002
169433,MX-V040-P-14-1002-1004
174457,MX-V040-P-13-1002-1007
175011,MX-K023-P-20-1005-1005
112517,MX-V040-P-16-1016-1002
112710,MX-T039-P-11-1014-1004
119043,MX-D010-P-14-1008-1002
119896,MX-H016-P-21-1013-1003
120091,MX-K023-P-16-1005-1006
134103,MX-F012-P-16-1013-1010
134338,MX-N031-P-18-1028-1004
138403,MX-K023-P-18-1001-1011
139861,MX-A003-P-14-1001-1002
140439,MX-A001-P-14-1003-1001
142579,MX-H016-P-12-1003-1008
143485,MX-A003-P-15-1003-1002
144404,MX-C008-P-18-1003-1002
148720,MX-N031-P-15-1027-1005
150129,MX-N031-P-15-1002-1003
150970,MX-F012-P-15-1021-1003
152020,MX-A003-P-16-1012-1002
153958,MX-C008-P-18-1003-1002
154706,MX-S038-P-19-1008-1001
155119,MX-D010-P-15-1021-1001
155359,MX-S038-P-17-1007-1002
156805,MX-S035-P-13-1003-1013
158673,MX-M030-P-19-1006-1004
158989,MX-S035-P-16-1003-1019
165530,MX-V040-P-18-1010-1004
168736,MX-C008-P-16-1003-1004
180099,MX-J022-P-12-1004-1003
45350,MX-V040-P-15-1025-1003
121513,MX-S035-P-15-1003-1012
155241,MX-K023-P-17-1001-1001
155792,MX-K023-P-18-1006-1006
163750,MX-C008-P-19-1040-1006
165105,MX-K023-P-17-1005-1006
165859,MX-M026-P-16-1001-1001
167564,MX-N031-P-19-1031-1002
168737,MX-T039-P-18-1016-1003
176315,MX-N031-P-11-1023-1002
176856,MX-J022-P-15-1005-1004
178363,MX-N031-P-15-1027-1001
179467,MX-J022-P-11-1005-1004
181071,MX-N031-P-17-1002-1006
181442,MX-C008-P-17-1030-1004
181590,MX-F012-P-15-1013-1012
182229,MX-S035-P-16-1004-1002
183042,MX-N031-P-16-1019-1005
184533,MX-V040-P-15-1012-1004
184852,MX-N031-C-16-1008-1005
184915,MX-C008-P-18-1003-1009
191706,MX-V040-P-19-1025-1004
196122,MX-A003-P-18-1034-1005
196891,MX-N031-P-20-1027-1006
197286,MX-D010-P-19-1021-1001
197415,MX-K023-P-18-1003-1014
198084,MX-A003-P-17-1003-1014
200538,MX-V040-P-17-1021-1001
202477,MX-C008-P-17-1029-1001
204243,MX-T039-P-17-1005-1005
39871,MX-A003-P-16-1003-1024
118237,MX-M026-P-19-1008-1004
120658,MX-A003-P-17-1005-1001
124605,MX-K023-P-16-1005-1006
130425,MX-N031-C-19-1010-1008
131498,MX-C008-P-17-1029-1003
141159,MX-M026-P-12-1003-1001
142737,MX-F012-P-17-1002-1001
145220,MX-C008-P-17-1029-1002
147849,MX-V040-P-18-1010-1001
151589,MX-C008-P-18-1040-1006
151650,MX-H016-P-19-1003-1001
153162,MX-B005-P-16-1003-1001
154280,MX-H018-P-15-1006-1003
155158,MX-M026-P-13-1006-1009
156083,MX-T039-P-14-1005-1002
157281,MX-S035-P-18-1003-1002
159219,MX-K023-P-16-1005-1001
159306,MX-V040-P-16-1012-1005
165801,MX-V040-P-18-1016-1006
170626,MX-F012-P-14-1008-1005
174648,MX-C008-P-16-1029-1008
175045,MX-N031-P-20-1027-1002
177194,MX-A003-P-13-1001-1004
177245,MX-F011-P-18-1010-1006
178715,MX-H018-P-17-1003-1004
179700,MX-T039-P-20-1013-1002
196077,MX-S037-P-19-1007-1002
197344,MX-J022-P-15-1007-1001
197711,MX-H016-P-14-1004-1005
199700,MX-M027-P-18-1005-1002
125849,MX-F012-P-14-1011-1004
129326,MX-H016-P-18-1007-1004
129931,MX-A001-P-16-1003-1001
139088,MX-N031-P-17-1022-1004
140567,MX-M030-P-19-1006-1005
153946,MX-C008-P-19-1035-1003
157457,MX-S038-P-18-1007-1003
167747,MX-F012-P-13-1005-1002
168469,MX-N031-P-15-1027-1004
171012,MX-C008-P-15-1029-1005
171069,MX-M026-P-15-1006-1004
173698,MX-V040-P-18-1025-1004
177742,MX-C008-P-16-1035-1003
178657,MX-M026-P-18-1001-1003
180488,MX-N031-P-13-1027-1004
180793,MX-C008-P-15-1030-1003
183609,MX-K023-P-20-1005-1005
184349,MX-N031-P-16-1028-1004
186825,MX-C008-P-13-1004-1001
187877,MX-C008-P-17-1035-1003
187972,MX-N031-C-17-1008-1006
190919,MX-H016-P-13-1008-1001
193376,MX-N031-C-18-1010-1002
193632,MX-P032-P-19-1018-1002
195808,MX-S038-P-13-1005-1003
43906,MX-V040-P-17-1010-1007
112753,MX-C008-P-17-1032-1004
123624,MX-C008-P-17-1022-1003
125101,MX-D010-P-16-1021-1006
139024,MX-I019-P-17-1006-1001
145041,MX-V040-P-19-1028-1005
145608,MX-M027-P-11-1012-1009
151622,MX-M026-P-15-1006-1004
152750,MX-C008-P-19-1040-1006
156816,MX-V040-P-16-1016-1012
170663,MX-V040-P-17-1010-1001
170669,MX-H016-P-13-1001-1005
173750,MX-F012-P-11-1008-1004
175987,MX-M026-P-18-1006-1015
176117,MX-K023-P-20-1003-1009
176519,MX-H018-P-17-1008-1004
179134,MX-N031-P-17-1028-1002
179404,MX-R034-P-13-1011-1001
182103,MX-V040-P-14-1019-1004
183146,MX-H018-P-17-1008-1003
185556,MX-C008-P-17-1035-1002
185637,MX-F011-P-13-1001-1003
185792,MX-T039-P-17-1002-1003
192481,MX-V040-P-14-1028-1003
195159,MX-K023-P-16-1002-1002
195984,MX-R034-P-13-1004-1005
198150,MX-V040-P-14-1018-1012
203294,MX-C008-P-19-1003-1001
128582,MX-S035-P-12-1004-1008
141736,MX-R034-P-18-1003-1003
144635,MX-M026-P-16-1008-1003
148738,MX-A003-P-17-1005-1001
151673,MX-M027-P-14-1003-1001
153942,MX-V040-P-20-1028-1001
157030,MX-C008-P-15-1035-1001
158909,MX-A001-P-14-1001-1002
163612,MX-M029-P-18-1001-1054
164608,MX-R034-P-18-1003-1003
166153,MX-G014-P-18-1004-1002
167657,MX-T039-P-10-1015-1002
168099,MX-V040-P-16-1016-1010
169928,MX-V040-P-16-1028-1005
170129,MX-V040-C-17-1001-1003
170362,MX-M029-P-13-1001-1001
171648,MX-C008-P-14-1034-1001
174955,MX-K023-P-17-1003-1004
176263,MX-A003-P-17-1001-1001
179610,MX-C008-P-21-1003-1002
181264,MX-C008-P-20-1035-1003
182754,MX-R034-P-18-1003-1002
187750,MX-S035-P-16-1003-1011
191106,MX-A003-P-18-1003-1009
193353,MX-T039-P-11-1017-1004
194457,MX-F012-P-19-1015-1002
194731,MX-N031-P-17-1028-1001
197945,MX-N031-P-15-1028-1005
204605,MX-K023-P-18-1003-1005
205305,MX-C008-P-18-1040-1001
118805,MX-F012-P-15-1021-1002
125875,MX-S035-P-16-1004-1002
126657,MX-H018-P-17-1008-1002
129564,MX-H016-P-16-1007-1003
151248,MX-N031-P-18-1031-1002
159902,MX-F012-P-16-1019-1005
163258,MX-K023-P-17-1005-1004
163905,MX-H016-P-16-1004-1002
171485,MX-M026-P-17-1006-1006
172878,MX-B042-P-17-1001-1003
176896,MX-V040-P-19-1025-1005
177155,MX-T039-P-16-1017-1011
178997,MX-N031-P-19-1016-1002
183596,MX-C008-P-16-1029-1005
183947,MX-C008-P-18-1003-1009
184713,MX-M026-P-16-1006-1012
186798,MX-N031-P-20-1027-1007
192304,MX-D010-P-16-1003-1001
196230,MX-T039-P-18-1017-1009
196331,MX-S035-P-17-1003-1011
121970,MX-T039-P-17-1017-1011
129886,MX-A003-P-17-1003-1009
138712,MX-K023-P-20-1005-1005
144957,MX-M027-P-18-1016-1003
146367,MX-T039-C-16-1008-1001
148473,MX-V040-P-17-1016-1011
151240,MX-V040-C-17-1008-1001
155331,MX-P032-P-17-1018-1007
160056,MX-B004-P-18-1012-1001
162274,MX-H018-P-18-1008-1003
166739,MX-C008-P-16-1029-1005
167596,MX-H016-P-14-1002-1003
167937,MX-F012-P-13-1013-1005
168059,MX-C008-P-20-1003-1005
169158,MX-H016-P-13-1001-1005
170092,MX-K023-P-16-1004-1003
171401,MX-V040-P-17-1016-1012
173004,MX-R034-P-18-1003-1001
173587,MX-S035-P-17-1003-1017
175831,MX-R034-P-16-1013-1002
176320,MX-V040-P-14-1019-1001
176925,MX-A001-P-18-1001-1001
178388,MX-A003-P-11-1005-1004
179159,MX-C008-P-17-1035-1002
180396,MX-F012-P-13-1019-1003
180941,MX-C008-P-15-1035-1001
181309,MX-H016-P-18-1011-1002
181998,MX-J022-P-14-1005-1009
182586,MX-K023-P-18-1003-1001
182833,MX-V040-P-19-1028-1002
182890,MX-V040-P-15-1021-1001
185175,MX-R034-P-15-1003-1008
185696,MX-V040-P-15-1016-1004
185949,MX-R034-P-15-1003-1004
192825,MX-M029-P-17-1001-1032
195230,MX-V040-P-14-1025-1003
198325,MX-M029-P-17-1001-1008
200303,MX-F011-P-13-1001-1002
202805,MX-C008-P-12-1003-1002
126667,MX-A003-P-17-1003-1010
143574,MX-H016-P-13-1004-1002
160170,MX-F012-P-17-1005-1001
162575,MX-M026-P-16-1005-1003
163164,MX-M030-P-14-1001-1002
172179,MX-M030-P-15-1001-1003
172492,MX-D010-P-16-1008-1001
172556,MX-V040-P-17-1021-1001
173721,MX-M026-P-14-1008-1003
174212,MX-C008-P-17-1029-1004
175084,MX-N031-P-13-1003-1001
176683,MX-N031-P-16-1002-1007
182088,MX-V040-P-15-1018-1016
183573,MX-N031-P-17-1002-1007
185185,MX-H016-P-16-1003-1001
185502,MX-F011-P-18-1007-1002
188173,MX-K023-P-18-1003-1002
190136,MX-M027-P-16-1017-1005
191973,MX-S038-P-19-1008-1003
114228,MX-I019-P-16-1005-1003
124069,MX-C008-P-17-1022-1002
130375,MX-L025-P-16-1005-1002
131271,MX-N031-P-16-1027-1005
139035,MX-V040-P-17-1012-1006
143665,MX-M026-P-18-1006-1013
147462,MX-K023-P-17-1003-1002
149247,MX-H018-P-15-1007-1002
151490,MX-T039-P-17-1002-1004
152865,MX-K023-P-18-1003-1011
164968,MX-L025-P-13-1007-1002
168437,MX-J021-P-17-1008-1002
170077,MX-M026-P-19-1001-1002
170737,MX-F012-P-13-1011-1004
171256,MX-F012-C-15-1014-1003
179003,MX-V040-P-14-1002-1006
179682,MX-K023-P-17-1001-1002
181528,MX-J022-P-16-1004-1002
181769,MX-V040-P-14-1002-1004
184491,MX-M026-P-21-1006-1006
185080,MX-N031-C-19-1008-1003
